resort,source,station,station_id,station_m,region,season,oct,nov,dec,jan,feb,mar,apr,may,season_total_cm,incomplete,note
kamui,jma,旭川,12-47407,119.8,上川,2012/13,0,87.0,169.0,76.0,86.0,134.0,24.0,0,576,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2013/14,0,66.0,137.0,193.0,55.0,66.0,36.0,0,553,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2014/15,0,35.0,146.0,80.0,39.0,64.0,0,0,364,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2015/16,5.0,60.0,149.0,110.0,133.0,25.0,0,0,482,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2016/17,26.0,203.0,151.0,72.0,84.0,43.0,5.0,0,584,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2017/18,7.0,93.0,189.0,114.0,104.0,60.0,6.0,0,573,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2018/19,0,41.0,158.0,140.0,117.0,78.0,6.0,0,540,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2019/20,0,67.0,110.0,90.0,94.0,40.0,1.0,0,402,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2020/21,0,39.0,199.0,110.0,121.0,59.0,0,0,528,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2021/22,0,44.0,111.0,89.0,103.0,71.0,5.0,0,423,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2022/23,0,18.0,155.0,120.0,73.0,19.0,2.0,0,387,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2023/24,0,74.0,179.0,94.0,73.0,65.0,10.0,0,495,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2024/25,0,59.0,171.0,67.0,93.0,63.0,3.0,0,456,0,Asahikawa 120m; Kamui Ski Links base 250m
kamui,jma,旭川,12-47407,119.8,上川,2025/26,10.0,79.0,162.0,100.0,96.0,43.0,0,2.0,492,0,Asahikawa 120m; Kamui Ski Links base 250m
